Booking_ID,arrival_month
INN30662,2.0
INN30663,5.0
INN30664,1.0
INN30665,12.0
INN30666,8.0
INN30667,12.0
INN30668,9.0
INN30669,5.0
INN30670,7.0
INN30671,4.0
INN30672,7.0
INN30673,8.0
INN30674,7.0
INN30675,3.0
INN30676,11.0
INN30677,1.0
INN30678,1.0
INN30679,11.0
INN30680,4.0
INN30681,10.0
INN30682,8.0
INN30683,2.0
INN30684,8.0
INN30685,11.0
INN30686,1.0
INN30687,12.0
INN30688,10.0
INN30689,7.0
INN30690,5.0
INN30691,12.0
INN30692,8.0
INN30693,2.0
INN30694,1.0
INN30695,12.0
INN30696,8.0
INN30697,9.0
INN30698,7.0
INN30699,4.0
INN30700,12.0
INN30701,8.0
INN30702,6.0
INN30703,11.0
INN30704,6.0
INN30705,7.0
INN30706,5.0
INN30707,5.0
INN30708,11.0
INN30709,9.0
INN30710,8.0
INN30711,7.0
INN30712,11.0
INN30713,4.0
INN30714,12.0
INN30715,2.0
INN30716,12.0
INN30717,10.0
INN30718,11.0
INN30719,11.0
INN30720,8.0
INN30721,4.0
INN30722,1.0
INN30723,9.0
INN30724,3.0
INN30725,7.0
INN30726,5.0
INN30727,8.0
INN30728,8.0
INN30729,4.0
INN30730,12.0
INN30731,2.0
INN30732,11.0
INN30733,10.0
INN30734,11.0
INN30735,6.0
INN30736,6.0
INN30737,3.0
INN30738,5.0
INN30739,9.0
INN30740,12.0
INN30741,10.0
INN30742,10.0
INN30743,4.0
INN30744,10.0
INN30745,9.0
INN30746,5.0
INN30747,10.0
INN30748,12.0
INN30749,11.0
INN30750,5.0
INN30751,10.0
INN30752,1.0
INN30753,1.0
INN30754,5.0
INN30755,9.0
INN30756,4.0
INN30757,3.0
INN30758,1.0
INN30759,9.0
INN30760,6.0
INN30761,9.0
INN30762,4.0
INN30763,7.0
INN30764,11.0
INN30765,6.0
INN30766,9.0
INN30767,2.0
INN30768,1.0
INN30769,5.0
INN30770,5.0
INN30771,11.0
INN30772,2.0
INN30773,12.0
INN30774,8.0
INN30775,11.0
INN30776,4.0
INN30777,12.0
INN30778,2.0
INN30779,6.0
INN30780,11.0
INN30781,4.0
INN30782,3.0
INN30783,8.0
INN30784,5.0
INN30785,12.0
INN30786,11.0
INN30787,4.0
INN30788,8.0
INN30789,9.0
INN30790,6.0
INN30791,4.0
INN30792,6.0
INN30793,4.0
INN30794,2.0
INN30795,10.0
INN30796,9.0
INN30797,6.0
INN30798,9.0
INN30799,6.0
INN30800,12.0
INN30801,6.0
INN30802,10.0
INN30803,6.0
INN30804,10.0
INN30805,6.0
INN30806,11.0
INN30807,4.0
INN30808,8.0
INN30809,7.0
INN30810,5.0
INN30811,12.0
INN30812,4.0
INN30813,12.0
INN30814,4.0
INN30815,8.0
INN30816,4.0
INN30817,12.0
INN30818,10.0
INN30819,9.0
INN30820,10.0
INN30821,4.0
INN30822,11.0
INN30823,3.0
INN30824,12.0
INN30825,10.0
INN30826,11.0
INN30827,10.0
INN30828,11.0
INN30829,3.0
INN30830,11.0
INN30831,4.0
INN30832,11.0
INN30833,12.0
INN30834,10.0
INN30835,8.0
INN30836,11.0
INN30837,9.0
INN30838,1.0
INN30839,9.0
INN30840,
INN30841,6.0
INN30842,1.0
INN30843,12.0
INN30844,11.0
INN30845,11.0
INN30846,11.0
INN30847,5.0
INN30848,12.0
INN30849,8.0
INN30850,12.0
INN30851,12.0
INN30852,6.0
INN30853,11.0
INN30854,8.0
INN30855,7.0
INN30856,8.0
INN30857,10.0
INN30858,3.0
INN30859,12.0
INN30860,9.0
INN30861,12.0
INN30862,6.0
INN30863,11.0
INN30864,9.0
INN30865,11.0
INN30866,12.0
INN30867,4.0
INN30868,2.0
INN30869,9.0
INN30870,1.0
INN30871,3.0
INN30872,3.0
INN30873,8.0
INN30874,9.0
INN30875,8.0
INN30876,2.0
INN30877,10.0
INN30878,10.0
INN30879,5.0
INN30880,8.0
INN30881,4.0
INN30882,12.0
INN30883,2.0
INN30884,10.0
INN30885,11.0
INN30886,7.0
INN30887,10.0
INN30888,1.0
INN30889,7.0
INN30890,8.0
INN30891,10.0
INN30892,7.0
INN30893,1.0
INN30894,11.0
INN30895,1.0
INN30896,2.0
INN30897,5.0
INN30898,12.0
INN30899,7.0
INN30900,9.0
INN30901,5.0
INN30902,10.0
INN30903,12.0
INN30904,5.0
INN30905,5.0
INN30906,10.0
INN30907,6.0
INN30908,3.0
INN30909,9.0
INN30910,8.0
INN30911,3.0
INN30912,1.0
INN30913,12.0
INN30914,4.0
INN30915,5.0
INN30916,5.0
INN30917,4.0
INN30918,2.0
INN30919,10.0
INN30920,9.0
INN30921,11.0
INN30922,3.0
INN30923,12.0
INN30924,6.0
INN30925,9.0
INN30926,7.0
INN30927,3.0
INN30928,3.0
INN30929,11.0
INN30930,10.0
INN30931,1.0
INN30932,5.0
INN30933,8.0
INN30934,7.0
INN30935,11.0
INN30936,8.0
INN30937,10.0
INN30938,2.0
INN30939,9.0
INN30940,6.0
INN30941,11.0
INN30942,12.0
INN30943,1.0
INN30944,11.0
INN30945,12.0
INN30946,12.0
INN30947,8.0
INN30948,12.0
INN30949,1.0
INN30950,6.0
INN30951,5.0
INN30952,7.0
INN30953,2.0
INN30954,6.0
INN30955,2.0
INN30956,1.0
INN30957,11.0
INN30958,7.0
INN30959,4.0
INN30960,12.0
INN30961,6.0
INN30962,4.0
INN30963,9.0
INN30964,4.0
INN30965,9.0
INN30966,3.0
INN30967,1.0
INN30968,11.0
INN30969,3.0
INN30970,6.0
INN30971,1.0
INN30972,6.0
INN30973,5.0
INN30974,9.0
INN30975,2.0
INN30976,9.0
INN30977,11.0
INN30978,11.0
INN30979,1.0
INN30980,10.0
INN30981,9.0
INN30982,11.0
INN30983,4.0
INN30984,10.0
INN30985,12.0
INN30986,7.0
INN30987,2.0
INN30988,6.0
INN30989,11.0
INN30990,3.0
INN30991,12.0
INN30992,12.0
INN30993,9.0
INN30994,9.0
INN30995,11.0
INN30996,7.0
INN30997,9.0
INN30998,1.0
INN30999,8.0
INN31000,4.0
INN31001,11.0
INN31002,12.0
INN31003,12.0
INN31004,7.0
INN31005,11.0
INN31006,8.0
INN31007,10.0
INN31008,8.0
INN31009,9.0
INN31010,2.0
INN31011,3.0
INN31012,1.0
INN31013,11.0
INN31014,12.0
INN31015,2.0
INN31016,9.0
INN31017,7.0
INN31018,10.0
INN31019,5.0
INN31020,3.0
INN31021,8.0
INN31022,8.0
INN31023,10.0
INN31024,10.0
INN31025,6.0
INN31026,12.0
INN31027,10.0
INN31028,12.0
INN31029,6.0
INN31030,6.0
INN31031,11.0
INN31032,6.0
INN31033,10.0
INN31034,8.0
INN31035,11.0
INN31036,12.0
INN31037,6.0
INN31038,8.0
INN31039,5.0
INN31040,2.0
INN31041,6.0
INN31042,9.0
INN31043,3.0
INN31044,11.0
INN31045,3.0
INN31046,11.0
INN31047,8.0
INN31048,10.0
INN31049,4.0
INN31050,9.0
INN31051,12.0
INN31052,7.0
INN31053,9.0
INN31054,11.0
INN31055,7.0
INN31056,11.0
INN31057,10.0
INN31058,12.0
INN31059,5.0
INN31060,6.0
INN31061,2.0
INN31062,10.0
INN31063,6.0
INN31064,8.0
INN31065,9.0
INN31066,12.0
INN31067,3.0
INN31068,7.0
INN31069,4.0
INN31070,12.0
INN31071,10.0
INN31072,1.0
INN31073,12.0
INN31074,3.0
INN31075,11.0
INN31076,8.0
INN31077,5.0
INN31078,3.0
INN31079,1.0
INN31080,5.0
INN31081,5.0
INN31082,8.0
INN31083,5.0
INN31084,5.0
INN31085,11.0
INN31086,3.0
INN31087,4.0
INN31088,10.0
INN31089,2.0
INN31090,11.0
INN31091,6.0
INN31092,12.0
INN31093,1.0
INN31094,10.0
INN31095,10.0
INN31096,12.0
INN31097,7.0
INN31098,3.0
INN31099,10.0
INN31100,9.0
INN31101,7.0
INN31102,8.0
INN31103,1.0
INN31104,6.0
INN31105,5.0
INN31106,10.0
INN31107,2.0
INN31108,1.0
INN31109,4.0
INN31110,6.0
INN31111,7.0
INN31112,9.0
INN31113,4.0
INN31114,4.0
INN31115,2.0
INN31116,11.0
INN31117,4.0
INN31118,8.0
INN31119,11.0
INN31120,11.0
INN31121,10.0
INN31122,6.0
INN31123,6.0
INN31124,11.0
INN31125,9.0
INN31126,10.0
INN31127,1.0
INN31128,8.0
INN31129,4.0
INN31130,7.0
INN31131,10.0
INN31132,11.0
INN31133,12.0
INN31134,8.0
INN31135,12.0
INN31136,6.0
INN31137,9.0
INN31138,12.0
INN31139,4.0
INN31140,10.0
INN31141,6.0
INN31142,4.0
INN31143,12.0
INN31144,3.0
INN31145,12.0
INN31146,2.0
INN31147,11.0
INN31148,1.0
INN31149,3.0
INN31150,4.0
INN31151,12.0
INN31152,12.0
INN31153,9.0
INN31154,3.0
INN31155,11.0
INN31156,2.0
INN31157,4.0
INN31158,5.0
INN31159,10.0
INN31160,9.0
INN31161,10.0
INN31162,11.0
INN31163,8.0
INN31164,4.0
INN31165,2.0
INN31166,11.0
INN31167,7.0
INN31168,7.0
INN31169,1.0
INN31170,5.0
INN31171,11.0
INN31172,5.0
INN31173,8.0
INN31174,4.0
INN31175,12.0
INN31176,12.0
INN31177,7.0
INN31178,5.0
INN31179,1.0
INN31180,11.0
INN31181,9.0
INN31182,2.0
INN31183,7.0
INN31184,1.0
INN31185,4.0
INN31186,4.0
INN31187,6.0
INN31188,11.0
INN31189,1.0
INN31190,10.0
INN31191,2.0
INN31192,3.0
INN31193,12.0
INN31194,1.0
INN31195,11.0
INN31196,8.0
INN31197,10.0
INN31198,3.0
INN31199,2.0
INN31200,2.0
INN31201,9.0
INN31202,6.0
INN31203,8.0
INN31204,4.0
INN31205,10.0
INN31206,5.0
INN31207,3.0
INN31208,10.0
INN31209,2.0
INN31210,4.0
INN31211,11.0
INN31212,8.0
INN31213,2.0
INN31214,5.0
INN31215,5.0
INN31216,12.0
INN31217,7.0
INN31218,10.0
INN31219,4.0
INN31220,6.0
INN31221,12.0
INN31222,6.0
INN31223,11.0
INN31224,12.0
INN31225,12.0
INN31226,5.0
INN31227,9.0
INN31228,2.0
INN31229,9.0
INN31230,10.0
INN31231,11.0
INN31232,3.0
INN31233,6.0
INN31234,1.0
INN31235,11.0
INN31236,2.0
INN31237,10.0
INN31238,12.0
INN31239,9.0
INN31240,4.0
INN31241,10.0
INN31242,9.0
INN31243,8.0
INN31244,12.0
INN31245,3.0
INN31246,10.0
INN31247,8.0
INN31248,12.0
INN31249,9.0
INN31250,2.0
INN31251,10.0
INN31252,9.0
INN31253,6.0
INN31254,9.0
INN31255,12.0
INN31256,10.0
INN31257,8.0
INN31258,12.0
INN31259,12.0
INN31260,7.0
INN31261,12.0
INN31262,5.0
INN31263,7.0
INN31264,11.0
INN31265,11.0
INN31266,12.0
INN31267,12.0
INN31268,9.0
INN31269,7.0
INN31270,11.0
INN31271,9.0
INN31272,7.0
INN31273,8.0
INN31274,2.0
INN31275,3.0
INN31276,8.0
INN31277,11.0
INN31278,9.0
INN31279,11.0
INN31280,8.0
INN31281,10.0
INN31282,12.0
INN31283,12.0
INN31284,11.0
INN31285,11.0
INN31286,10.0
INN31287,3.0
INN31288,7.0
INN31289,2.0
INN31290,8.0
INN31291,3.0
INN31292,4.0
INN31293,9.0
INN31294,7.0
INN31295,12.0
INN31296,11.0
INN31297,9.0
INN31298,12.0
INN31299,2.0
INN31300,12.0
INN31301,2.0
INN31302,2.0
INN31303,9.0
INN31304,6.0
INN31305,10.0
INN31306,7.0
INN31307,8.0
INN31308,3.0
INN31309,12.0
INN31310,5.0
INN31311,3.0
INN31312,1.0
INN31313,2.0
INN31314,7.0
INN31315,11.0
INN31316,4.0
INN31317,11.0
INN31318,1.0
INN31319,12.0
INN31320,1.0
INN31321,4.0
INN31322,5.0
INN31323,3.0
INN31324,5.0
INN31325,1.0
INN31326,12.0
INN31327,3.0
INN31328,1.0
INN31329,8.0
INN31330,12.0
INN31331,6.0
INN31332,11.0
INN31333,3.0
INN31334,6.0
INN31335,6.0
INN31336,7.0
INN31337,1.0
INN31338,2.0
INN31339,6.0
INN31340,6.0
INN31341,7.0
INN31342,8.0
INN31343,4.0
INN31344,10.0
INN31345,2.0
INN31346,9.0
INN31347,4.0
INN31348,6.0
INN31349,10.0
INN31350,12.0
INN31351,6.0
INN31352,11.0
INN31353,10.0
INN31354,6.0
INN31355,1.0
INN31356,6.0
INN31357,1.0
INN31358,8.0
INN31359,9.0
INN31360,11.0
INN31361,11.0
INN31362,8.0
INN31363,1.0
INN31364,11.0
INN31365,12.0
INN31366,10.0
INN31367,10.0
INN31368,12.0
INN31369,8.0
INN31370,10.0
INN31371,5.0
INN31372,12.0
INN31373,2.0
INN31374,7.0
INN31375,11.0
INN31376,12.0
INN31377,8.0
INN31378,6.0
INN31379,1.0
INN31380,10.0
INN31381,12.0
INN31382,7.0
INN31383,11.0
INN31384,9.0
INN31385,3.0
INN31386,1.0
INN31387,11.0
INN31388,5.0
INN31389,7.0
INN31390,10.0
INN31391,4.0
INN31392,10.0
INN31393,4.0
INN31394,2.0
INN31395,1.0
INN31396,11.0
INN31397,3.0
INN31398,3.0
INN31399,6.0
INN31400,9.0
INN31401,12.0
INN31402,10.0
INN31403,10.0
INN31404,7.0
INN31405,12.0
INN31406,5.0
INN31407,1.0
INN31408,10.0
INN31409,2.0
INN31410,11.0
INN31411,9.0
INN31412,6.0
INN31413,7.0
INN31414,12.0
INN31415,3.0
INN31416,11.0
INN31417,6.0
INN31418,5.0
INN31419,6.0
INN31420,3.0
INN31421,8.0
INN31422,1.0
INN31423,10.0
INN31424,4.0
INN31425,10.0
INN31426,10.0
INN31427,4.0
INN31428,6.0
INN31429,3.0
INN31430,11.0
INN31431,6.0
INN31432,12.0
INN31433,4.0
INN31434,5.0
INN31435,12.0
INN31436,9.0
INN31437,7.0
INN31438,5.0
INN31439,10.0
INN31440,6.0
INN31441,6.0
INN31442,5.0
INN31443,9.0
INN31444,5.0
INN31445,6.0
INN31446,8.0
INN31447,7.0
INN31448,12.0
INN31449,6.0
INN31450,6.0
INN31451,3.0
INN31452,2.0
INN31453,2.0
INN31454,8.0
INN31455,5.0
INN31456,2.0
INN31457,1.0
INN31458,7.0
INN31459,9.0
INN31460,9.0
INN31461,1.0
INN31462,8.0
INN31463,11.0
INN31464,1.0
INN31465,8.0
INN31466,9.0
INN31467,10.0
INN31468,4.0
INN31469,3.0
INN31470,5.0
INN31471,6.0
INN31472,12.0
INN31473,3.0
INN31474,3.0
INN31475,8.0
INN31476,6.0
INN31477,2.0
INN31478,6.0
INN31479,9.0
INN31480,2.0
INN31481,9.0
INN31482,7.0
INN31483,2.0
INN31484,12.0
INN31485,9.0
INN31486,4.0
INN31487,2.0
INN31488,11.0
INN31489,8.0
INN31490,1.0
INN31491,9.0
INN31492,3.0
INN31493,12.0
INN31494,4.0
INN31495,12.0
INN31496,9.0
INN31497,11.0
INN31498,6.0
INN31499,3.0
INN31500,4.0
INN31501,10.0
INN31502,1.0
INN31503,3.0
INN31504,10.0
INN31505,11.0
INN31506,1.0
INN31507,1.0
INN31508,1.0
INN31509,12.0
INN31510,12.0
INN31511,12.0
INN31512,5.0
INN31513,12.0
INN31514,10.0
INN31515,1.0
INN31516,4.0
INN31517,12.0
INN31518,7.0
INN31519,5.0
INN31520,8.0
INN31521,6.0
INN31522,5.0
INN31523,2.0
INN31524,2.0
INN31525,1.0
INN31526,9.0
INN31527,9.0
INN31528,9.0
INN31529,5.0
INN31530,12.0
INN31531,4.0
INN31532,6.0
INN31533,10.0
INN31534,8.0
INN31535,4.0
INN31536,9.0
INN31537,1.0
INN31538,7.0
INN31539,4.0
INN31540,8.0
INN31541,6.0
INN31542,8.0
INN31543,12.0
INN31544,10.0
INN31545,2.0
INN31546,12.0
INN31547,10.0
INN31548,5.0
INN31549,1.0
INN31550,12.0
INN31551,12.0
INN31552,11.0
INN31553,8.0
INN31554,1.0
INN31555,3.0
INN31556,6.0
INN31557,9.0
INN31558,8.0
INN31559,9.0
INN31560,5.0
INN31561,1.0
INN31562,12.0
INN31563,12.0
INN31564,8.0
INN31565,12.0
INN31566,10.0
INN31567,2.0
INN31568,5.0
INN31569,8.0
INN31570,5.0
INN31571,1.0
INN31572,4.0
INN31573,2.0
INN31574,10.0
INN31575,4.0
INN31576,10.0
INN31577,1.0
INN31578,7.0
INN31579,11.0
INN31580,3.0
INN31581,5.0
INN31582,12.0
INN31583,1.0
INN31584,2.0
INN31585,4.0
INN31586,10.0
INN31587,9.0
INN31588,8.0
INN31589,2.0
INN31590,10.0
INN31591,6.0
INN31592,2.0
INN31593,1.0
INN31594,10.0
INN31595,4.0
INN31596,11.0
INN31597,9.0
INN31598,4.0
INN31599,10.0
INN31600,10.0
INN31601,3.0
INN31602,7.0
INN31603,5.0
INN31604,5.0
INN31605,4.0
INN31606,1.0
INN31607,7.0
INN31608,9.0
INN31609,12.0
INN31610,6.0
INN31611,3.0
INN31612,12.0
INN31613,11.0
INN31614,9.0
INN31615,8.0
INN31616,9.0
INN31617,11.0
INN31618,7.0
INN31619,12.0
INN31620,6.0
INN31621,6.0
INN31622,2.0
INN31623,2.0
INN31624,1.0
INN31625,5.0
INN31626,3.0
INN31627,5.0
INN31628,8.0
INN31629,2.0
INN31630,7.0
INN31631,1.0
INN31632,5.0
INN31633,4.0
INN31634,1.0
INN31635,2.0
INN31636,8.0
INN31637,7.0
INN31638,10.0
INN31639,12.0
INN31640,6.0
INN31641,11.0
INN31642,9.0
INN31643,12.0
INN31644,12.0
INN31645,11.0
INN31646,7.0
INN31647,10.0
INN31648,8.0
INN31649,7.0
INN31650,9.0
INN31651,7.0
INN31652,1.0
INN31653,4.0
INN31654,6.0
INN31655,3.0
INN31656,8.0
INN31657,10.0
INN31658,9.0
INN31659,1.0
INN31660,11.0
INN31661,2.0
INN31662,7.0
INN31663,2.0
INN31664,1.0
INN31665,7.0
INN31666,3.0
INN31667,8.0
INN31668,12.0
INN31669,12.0
INN31670,9.0
INN31671,3.0
INN31672,6.0
INN31673,7.0
INN31674,10.0
INN31675,1.0
INN31676,1.0
INN31677,9.0
INN31678,2.0
INN31679,8.0
INN31680,7.0
INN31681,4.0
INN31682,10.0
INN31683,10.0
INN31684,11.0
INN31685,11.0
INN31686,10.0
INN31687,6.0
INN31688,3.0
INN31689,12.0
INN31690,5.0
INN31691,6.0
INN31692,4.0
INN31693,4.0
INN31694,8.0
INN31695,5.0
INN31696,9.0
INN31697,5.0
INN31698,4.0
INN31699,2.0
INN31700,5.0
INN31701,6.0
INN31702,8.0
INN31703,2.0
INN31704,3.0
INN31705,1.0
INN31706,7.0
INN31707,12.0
INN31708,12.0
INN31709,11.0
INN31710,12.0
INN31711,2.0
INN31712,6.0
INN31713,7.0
INN31714,11.0
INN31715,12.0
INN31716,11.0
INN31717,5.0
INN31718,7.0
INN31719,3.0
INN31720,11.0
INN31721,9.0
INN31722,2.0
INN31723,10.0
INN31724,1.0
INN31725,3.0
INN31726,12.0
INN31727,3.0
INN31728,3.0
INN31729,6.0
INN31730,11.0
INN31731,2.0
INN31732,12.0
INN31733,12.0
INN31734,7.0
INN31735,9.0
INN31736,4.0
INN31737,5.0
INN31738,6.0
INN31739,10.0
INN31740,4.0
INN31741,12.0
INN31742,4.0
INN31743,10.0
INN31744,4.0
INN31745,8.0
INN31746,10.0
INN31747,12.0
INN31748,4.0
INN31749,2.0
INN31750,8.0
INN31751,10.0
INN31752,12.0
INN31753,11.0
INN31754,5.0
INN31755,10.0
INN31756,2.0
INN31757,4.0
INN31758,7.0
INN31759,3.0
INN31760,8.0
INN31761,1.0
INN31762,6.0
INN31763,1.0
INN31764,10.0
INN31765,1.0
INN31766,11.0
INN31767,6.0
INN31768,1.0
INN31769,7.0
INN31770,1.0
INN31771,4.0
INN31772,9.0
INN31773,5.0
INN31774,7.0
INN31775,2.0
INN31776,12.0
INN31777,12.0
INN31778,4.0
INN31779,9.0
INN31780,1.0
INN31781,7.0
INN31782,11.0
INN31783,3.0
INN31784,8.0
INN31785,3.0
INN31786,12.0
INN31787,9.0
INN31788,8.0
INN31789,1.0
INN31790,10.0
INN31791,6.0
INN31792,6.0
INN31793,9.0
INN31794,9.0
INN31795,6.0
INN31796,1.0
INN31797,10.0
INN31798,6.0
INN31799,1.0
INN31800,10.0
INN31801,1.0
INN31802,10.0
INN31803,4.0
INN31804,12.0
INN31805,7.0
INN31806,1.0
INN31807,12.0
INN31808,12.0
INN31809,7.0
INN31810,2.0
INN31811,4.0
INN31812,7.0
INN31813,10.0
INN31814,11.0
INN31815,10.0
INN31816,4.0
INN31817,9.0
INN31818,1.0
INN31819,10.0
INN31820,10.0
INN31821,1.0
INN31822,1.0
INN31823,6.0
INN31824,1.0
INN31825,5.0
INN31826,12.0
INN31827,11.0
INN31828,5.0
INN31829,5.0
INN31830,12.0
INN31831,1.0
INN31832,9.0
INN31833,7.0
INN31834,10.0
INN31835,4.0
INN31836,4.0
INN31837,3.0
INN31838,3.0
INN31839,11.0
INN31840,12.0
INN31841,4.0
INN31842,11.0
INN31843,6.0
INN31844,12.0
INN31845,1.0
INN31846,1.0
INN31847,8.0
INN31848,8.0
INN31849,7.0
INN31850,9.0
INN31851,3.0
INN31852,9.0
INN31853,8.0
INN31854,5.0
INN31855,3.0
INN31856,7.0
INN31857,7.0
INN31858,10.0
INN31859,2.0
INN31860,11.0
INN31861,12.0
INN31862,8.0
INN31863,5.0
INN31864,10.0
INN31865,12.0
INN31866,4.0
INN31867,1.0
INN31868,12.0
INN31869,1.0
INN31870,9.0
INN31871,2.0
INN31872,6.0
INN31873,10.0
INN31874,9.0
INN31875,6.0
INN31876,6.0
INN31877,3.0
INN31878,6.0
INN31879,1.0
INN31880,5.0
INN31881,3.0
INN31882,1.0
INN31883,12.0
INN31884,11.0
INN31885,2.0
INN31886,1.0
INN31887,1.0
INN31888,2.0
INN31889,11.0
INN31890,3.0
INN31891,12.0
INN31892,1.0
INN31893,11.0
INN31894,6.0
INN31895,11.0
INN31896,6.0
INN31897,9.0
INN31898,1.0
INN31899,7.0
INN31900,12.0
INN31901,12.0
INN31902,10.0
INN31903,2.0
INN31904,10.0
INN31905,4.0
INN31906,3.0
INN31907,12.0
INN31908,11.0
INN31909,1.0
INN31910,9.0
INN31911,7.0
INN31912,9.0
INN31913,11.0
INN31914,12.0
INN31915,7.0
INN31916,5.0
INN31917,8.0
INN31918,9.0
INN31919,6.0
INN31920,8.0
INN31921,1.0
INN31922,10.0
INN31923,4.0
INN31924,5.0
INN31925,3.0
INN31926,8.0
INN31927,11.0
INN31928,11.0
INN31929,1.0
INN31930,11.0
INN31931,6.0
INN31932,1.0
INN31933,12.0
INN31934,9.0
INN31935,8.0
INN31936,6.0
INN31937,4.0
INN31938,1.0
INN31939,10.0
INN31940,9.0
INN31941,10.0
INN31942,12.0
INN31943,5.0
INN31944,10.0
INN31945,12.0
INN31946,9.0
INN31947,2.0
INN31948,12.0
INN31949,5.0
INN31950,1.0
INN31951,2.0
INN31952,6.0
INN31953,5.0
INN31954,12.0
INN31955,3.0
INN31956,6.0
INN31957,10.0
INN31958,1.0
INN31959,1.0
INN31960,8.0
INN31961,10.0
INN31962,6.0
INN31963,9.0
INN31964,2.0
INN31965,7.0
INN31966,2.0
INN31967,11.0
INN31968,11.0
INN31969,3.0
INN31970,3.0
INN31971,5.0
INN31972,10.0
INN31973,1.0
INN31974,7.0
INN31975,7.0
INN31976,9.0
INN31977,3.0
INN31978,1.0
INN31979,4.0
INN31980,10.0
INN31981,3.0
INN31982,6.0
INN31983,9.0
INN31984,2.0
INN31985,11.0
INN31986,6.0
INN31987,7.0
INN31988,1.0
INN31989,12.0
INN31990,9.0
INN31991,8.0
INN31992,7.0
INN31993,6.0
INN31994,7.0
INN31995,4.0
INN31996,8.0
INN31997,11.0
INN31998,5.0
INN31999,9.0
INN32000,9.0
INN32001,7.0
INN32002,2.0
INN32003,7.0
INN32004,11.0
INN32005,10.0
INN32006,3.0
INN32007,11.0
INN32008,3.0
INN32009,7.0
INN32010,3.0
INN32011,12.0
INN32012,10.0
INN32013,6.0
INN32014,11.0
INN32015,11.0
INN32016,10.0
INN32017,11.0
INN32018,7.0
INN32019,2.0
INN32020,12.0
INN32021,5.0
INN32022,7.0
INN32023,8.0
INN32024,10.0
INN32025,2.0
INN32026,10.0
INN32027,9.0
INN32028,9.0
INN32029,6.0
INN32030,10.0
INN32031,3.0
INN32032,10.0
INN32033,5.0
INN32034,6.0
INN32035,2.0
INN32036,10.0
INN32037,12.0
INN32038,7.0
INN32039,5.0
INN32040,12.0
INN32041,3.0
INN32042,
INN32043,4.0
INN32044,11.0
INN32045,8.0
INN32046,4.0
INN32047,12.0
INN32048,12.0
INN32049,9.0
INN32050,9.0
INN32051,1.0
INN32052,12.0
INN32053,9.0
INN32054,1.0
INN32055,5.0
INN32056,9.0
INN32057,9.0
INN32058,10.0
INN32059,8.0
INN32060,2.0
INN32061,11.0
INN32062,9.0
INN32063,4.0
INN32064,2.0
INN32065,11.0
INN32066,11.0
INN32067,3.0
INN32068,12.0
INN32069,12.0
INN32070,10.0
INN32071,12.0
INN32072,4.0
INN32073,10.0
INN32074,9.0
INN32075,12.0
INN32076,11.0
INN32077,1.0
INN32078,12.0
INN32079,9.0
INN32080,9.0
INN32081,9.0
INN32082,7.0
INN32083,1.0
INN32084,8.0
INN32085,9.0
INN32086,6.0
INN32087,4.0
INN32088,5.0
INN32089,9.0
INN32090,1.0
INN32091,5.0
INN32092,9.0
INN32093,11.0
INN32094,3.0
INN32095,11.0
INN32096,6.0
INN32097,3.0
INN32098,1.0
INN32099,10.0
INN32100,4.0
INN32101,1.0
INN32102,11.0
INN32103,10.0
INN32104,8.0
INN32105,1.0
INN32106,9.0
INN32107,1.0
INN32108,1.0
INN32109,6.0
INN32110,10.0
INN32111,7.0
INN32112,7.0
INN32113,4.0
INN32114,3.0
INN32115,11.0
INN32116,9.0
INN32117,5.0
INN32118,1.0
INN32119,5.0
INN32120,6.0
INN32121,6.0
INN32122,2.0
INN32123,2.0
INN32124,5.0
INN32125,8.0
INN32126,3.0
INN32127,4.0
INN32128,9.0
INN32129,1.0
INN32130,9.0
INN32131,7.0
INN32132,1.0
INN32133,11.0
INN32134,12.0
INN32135,6.0
INN32136,5.0
INN32137,7.0
INN32138,6.0
INN32139,5.0
INN32140,1.0
INN32141,8.0
INN32142,11.0
INN32143,11.0
INN32144,5.0
INN32145,10.0
INN32146,3.0
INN32147,5.0
INN32148,12.0
INN32149,1.0
INN32150,2.0
INN32151,12.0
INN32152,7.0
INN32153,3.0
INN32154,6.0
INN32155,1.0
INN32156,8.0
INN32157,12.0
INN32158,6.0
INN32159,9.0
INN32160,9.0
INN32161,11.0
INN32162,1.0
INN32163,10.0
INN32164,12.0
INN32165,5.0
INN32166,8.0
INN32167,10.0
INN32168,3.0
INN32169,2.0
INN32170,9.0
INN32171,3.0
INN32172,12.0
INN32173,10.0
INN32174,7.0
INN32175,1.0
INN32176,1.0
INN32177,4.0
INN32178,1.0
INN32179,11.0
INN32180,7.0
INN32181,11.0
INN32182,7.0
INN32183,10.0
INN32184,10.0
INN32185,1.0
INN32186,3.0
INN32187,12.0
INN32188,12.0
INN32189,9.0
INN32190,6.0
INN32191,6.0
INN32192,9.0
INN32193,4.0
INN32194,5.0
INN32195,6.0
INN32196,5.0
INN32197,10.0
INN32198,4.0
INN32199,8.0
INN32200,1.0
INN32201,11.0
INN32202,3.0
INN32203,5.0
INN32204,12.0
INN32205,4.0
INN32206,11.0
INN32207,5.0
INN32208,4.0
INN32209,11.0
INN32210,4.0
INN32211,9.0
INN32212,9.0
INN32213,10.0
INN32214,8.0
INN32215,4.0
